,city,diesel
675,MOOSTHENNING,1.2510807712350063
676,MOTTEN,1.2236455074208081
677,MUEHLDORF,1.2593037225695498
678,MUEHLDORF / INN,1.1888356373829152
679,MUEHLDORF AM INN ,1.215257309941527
680,MUEHLHAUSEN,1.2551690474096182
681,MUENCHBERG,1.205907697402065
682,MUENCHEN,1.2334570307531347
683,MUENCHEN ,1.2311827411167529
684,MUENCHEN FLUGHAFEN,1.2815897790055404
685,MUENNERSTADT,1.2233973701850116
686,MUERSBACH,1.2288501362397837
687,MURNAU,1.2790984164142198
688,MHLDORF,1.24570634920635
689,MÃ¼NCHEN,1.281658061813133
690,NABBURG,1.2447465170659664
691,NAILA,1.2304644150202653
692,NANDLSTADT,1.216754260237665
693,NEMARKT,1.201292872412507
694,NENNSLINGEN,1.218015325670499
695,NERSINGEN,1.2145650105068033
696,NESSELWANG,1.2549102416268083
697,NESSETAL,1.2381685127750415
698,NEU ULM,1.2036896109946265
699,NEU-ULM,1.2241356213310073
700,NEUBIBERG,1.2152364484283227
701,NEUBRUNN,1.2202048192770487
702,NEUBURG,1.2382084176988106
703,NEUBURG / DONAU,1.24872735079433
704,NEUBURG AN DER DONAU,1.2434762771508492
705,NEUDROSSENFELD,1.2457246608812151
706,NEUENDETTELSAU,1.2256743183407155
707,NEUENMARKT,1.23306748417087
708,NEUFAHRN,1.241942025712577
709,NEUFAHRN B.FREISING,1.4937068855254532
710,NEUFINSING,1.2173217189314745
711,NEUHAUS,1.2299798914777862
712,NEUHAUS/PEGNITZ,1.2058336352235475
713,NEUKIRCHEN,1.2467226712132604
714,NEUMARKT,1.2197967541614758
715,NEUMARKT IN DER OBERPFALZ,1.2053734167929662
716,NEUMARKT ST. VEIT,1.2332924528301876
717,NEUMARKT/ST.VEIT,1.2435535617183702
718,NEUNBURG V.W.,1.211595691728507
719,NEUNBURG VORM WALD,1.2126922168139067
720,NEUNKIRCHEN,1.2268395162607648
721,NEUNKIRCHEN AM BRAND,1.2321596340627519
722,NEUOETTING,1.263240734436069
723,NEUREICHENAU,1.238415365056269
724,NEURIED,1.255389778949487
725,NEUSAESS,1.249592049761236
726,NEUSORG,1.0529044289044376
727,NEUSTADT,1.2300765668731726
728,NEUSTADT A. D. AISCH,1.219436978919883
729,NEUSTADT A. D. DONAU,1.2266632302405507
730,NEUSTADT AN DER AISCH,1.170423869490565
731,NEUSTADT AN DER WALDNAAB,1.1770676490288312
732,NEUSTADT B. COBURG,1.2295234010367102
733,NEUSTADT B.COBURG,1.2410991601191936
734,NEUSTADT/DONAU,1.2337012871726338
735,NEUSTADT/SCHWAIG,1.222179539827299
736,NEUTRAUBLING,1.2162631203100873
737,NIEDERAUDORF,1.2227071711852426
738,NIEDERFUELLBACH,1.1146484497168974
739,NIEDERNBERG,1.236954976398887
740,NIEDERROTH,1.218728997289973
741,NIEDERVIEHBACH,1.2457320261437903
742,NIEDERWINKLING,1.221095663473391
743,NITTENAU,1.2431570363169744
744,NITTENDORF,1.2350434734446938
745,NITTENDORF/ UNDORF,1.2257040033477695
746,NOERDLINGEN,1.2127484716261125
747,NORDENDORF,1.2257939546599221
748,NUEDLINGEN,1.2265439121011004
749,NUERNBERG,1.2291694648222757
750,NUERNBERG-SCHWEINAU,1.2020967136626013
751,NUSSDORF,1.246390538211041
752,OBERAMMERGAU,1.2781180158491
753,OBERASBACH,1.2219356975531555
754,OBERAU,1.2842861225982927
755,OBERDACHSTETTEN,1.1895925925926647
756,OBERELSBACH,1.2173003369840054
757,OBERGUENZBURG,1.2429809792330915
758,OBERHACHING,1.2222068084361823
759,OBERHAID,1.225723673469332
760,OBERLEICHTERSBACH,1.2064788334901224
761,OBERNBURG,1.2306405947812973
762,OBERNDORF A. LECH,1.2289008824390097
763,OBERNZELL,1.27288580776443
764,OBERNZENN,1.214169581659184
765,OBEROSTENDORF,1.2398226221079685
766,OBERPFRAMMERN,1.1847037037037027
767,OBERPLEICHFELD,1.2926517412935257
768,OBERREUTE,1.2383835137114978
769,OBERSCHLEISSHEIM,1.2503969800468115
770,OBERSCHNEIDING,1.167817905316076
771,OBERSTAUFEN,1.230760071904954
772,OBERSTDORF,1.2392283118690273
773,OBERSTREU,1.2352483053870902
774,OBERTHULBA,1.222472764718437
775,OBERTRAUBLING,1.2280487365780999
776,OBERVIECHTACH,1.2548674222582
777,OBING,1.250613028808822
778,OCHSENFURT,1.2208410514797718
779,ODELZHAUSEN,1.2359696836768073
780,OERLENBACH,1.2070800083017428
781,OETTINGEN,1.2084588164586796
782,OETTINGEN IN BAYERN,1.227481401906798
783,OFFINGEN,1.223783889980322
784,OHRENBACH,1.451928448381185
785,OLCHING,1.214995215563276
786,OLCHING GEISELBULLACH,1.2076808510638302
787,ORTENBURG,1.2509964041900146
788,OSTERHOFEN,1.2069419820323135
789,OSTHEIM V. D. RHOEN,1.2379523064588596
790,OTTERFING,1.2333199737188039
791,OTTOBEUREN,1.233068551525759
792,OTTOBRUNN,1.218545297240851
793,OY-MITTELBERG,1.2467441586821295
794,PAEHL,1.229984096914109
795,PAINTEN,1.2410663507109032
796,PALLING,1.2608613138686113
797,PAPPENHEIM,1.1786397526660326
798,PARSBERG,1.22092869552655
799,PARTENSTEIN,1.264977138643074
800,PASSAU,1.3051915935551839
801,PASSAU-GRUBWEG,1.2512122947816782
802,PASTETTEN,1.2557291162754436
803,PATERSDORF,1.217644859813083
804,PEGNITZ,1.3684670022298642
805,PEGNITZ-TROCKAU,1.21420116386716
806,PEISSENBERG,1.224555831912655
807,PEITING,1.2375899650196287
808,PENTLING,1.254782769379936
809,PENZBERG,1.2445243125285068
810,PENZING,1.2169529147982021
811,PERLESREUT,1.2110681298582504
812,PETERSHAUSEN,1.2350280172413786
813,PETTING,1.2466239558400094
814,PFAFFENHAUSEN,1.2590027361278258
815,PFAFFENHOFEN,1.227585540764237
816,PFAFFENHOFEN A.D. ILM,1.2138603224426208
817,PFAFFENHOFEN/ILM,1.1569486043420607
818,PFARRKIRCHEN,1.2532491740833187
819,PFATTER,1.1930476190476271
820,PFEFFENHAUSEN,1.2397424593967512
821,PFOERRING,1.234777391016052
822,PFORZEN,1.2098941778346461
823,PFREIMD,1.2513948881181824
824,PFRONTEN,1.26566230229392
825,PFRONTEN-RIED,1.2536339548576985
826,PIDING,1.340825733716734
827,PILGRAMSBERG,1.2403063380281696
828,PILSTING,1.24051580786509
829,PIRK,1.2287058823529415
830,PLANEGG,1.2416453309461253
831,PLANKENFELS,1.2146959056519002
832,PLATTLING,1.217324095322929
833,PLECH,1.2178183699614935
834,PLEINFELD,1.2216150449019432
835,POCKING,1.2640173924196076
836,POCKING/DEUTSCHLAND,1.2300077519379844
837,POERNBACH,1.2102283030928895
838,POETTMES,1.2021520739435896
839,POING,1.236434358589611
840,POLLENFELD,1.2334241733181277
841,POPPENHAUSEN,1.2130629361755871
842,POSTBAUER-HENG,1.2157544659621118
843,POTTENSTEIN,1.2126578328702426
844,PRACKENBACH,1.2450377358490567
845,PREITH,1.2677995049504815
846,PRESSATH,1.271780713672788
847,PRESSIG,1.2460780452224383
848,PRICHSENSTADT-NEUSES,1.2191462035979914
849,PRIEN,1.242512615871065
850,PUCHHEIM,1.2370428190371088
851,PULLACH,1.2078204207285248
852,PUTZBRUNN,1.234797922568469
853,PYRBAUM,1.215678445229683
854,RAIN,1.1964900924702855
855,RAIN AM LECH,1.2355952337524605
856,RANNUNGEN,1.2052537993921055
857,RAUBLING,1.2336728517455846
858,RAUHENEBRACH-UNTERSTEINBACH,1.256901358344111
859,REDNITZHEMBACH,1.2296390543445228
860,REGEN,1.2564942295331205
861,REGENSBURG,1.2298902140873589
862,REGENSTAUF,1.222878923950773
863,REHAU,1.2362413084221937
864,REICHENBERG,1.1919309194854861
865,REICHENBERG/ALBERTSHAUSEN,1.2125300510814327
866,REICHERTSHAUSEN,1.19574232309746
867,REICHERTSHOFEN,1.229240148071234
868,REICHERTSHOFEN/WIND.,1.250460876579705
869,REISBACH,1.218136114952699
870,REISCHACH,1.2731463414634143
871,REIT IM WINKL,1.2450355479942488
872,RENNERTSHOFEN,1.2276881746031973
873,RENTWEINSDORF,1.2077048665620165
874,RETTENBACH AM AUERBERG,1.2129135713891077
875,RETTENBERG,1.2188598130841186
876,RIMPAR,1.2290178702142733
877,RIMSTING,1.2592850347326856
878,ROCKOLDING,1.2457567472092153
879,RODING,1.2507365870493177
880,ROEDENTAL,1.245261565579392
881,ROEDENTAL-EINBERG,1.2350890363128553
882,ROEHRMOOS,1.2165401069518713
883,ROEHRNBACH,1.2243832475677325
884,ROETHENBACH,1.2385717485839678
885,ROETHENBACH A.D.PEGNITZ,1.2433694379121016
886,ROETTENBACH,1.230459641550797
887,ROETTINGEN,1.195530795236936
888,ROETZ,1.2230952348432202
889,ROGGENBURG-BIBERACH,1.1959536673709823
890,ROHR,1.228259697178704
891,ROHRBACH,1.2244851108936723
892,ROHRBACH - FAHLENBACH,1.1899547785547708
893,ROHRDORF,1.3672174271388906
894,ROSENHEIM,1.2126304784251452
895,ROSSBACH,1.2656666666666654
896,ROSSTAL,1.2262328581833
897,ROTH,1.246927577968609
898,ROTHENBURG,1.2732168002187565
899,ROTHENBURG O.D.T.,1.2744782911943737
900,ROTHENBURG OB DER TAUBER,1.2741914625421158
901,ROTT,1.2186586077796826
902,ROTTACH-EGERN,1.2287978219141498
903,ROTTENBURG,1.2216336261777723
904,ROTTENBURG A.D. LAABER,1.235410256410256
905,ROTTHALMUENSTER,1.3450293255131842
906,RUDERTING,1.2540956916099826
907,RUECKERSDORF,1.23189344208852
908,RUEDENHAUSEN,1.2348325843280186
909,RUHMANNSFELDEN,1.1995918153200837
910,RUHPOLDING,1.2686555494602523
911,RUHSTORF,1.2419783323121756
912,SAAL,1.24751871348109
913,SAAL/DONAU,1.239000000000005
914,SALCHING,1.2328507462686558
915,SALZ,1.2209463243873944
916,SALZWEG,1.2630950066464757
917,SAMERBERG,1.2429659036337617
918,SAUERLACH,1.229664885138353
919,SAULGRUB,1.2405300146412839
920,SCHAUENSTEIN,1.2155271084336643
921,SCHAUFLING,1.2309090605148794
922,SCHEIDEGG,1.250243345807223
923,SCHEINFELD,1.2096632124351345
924,SCHESSLITZ,1.211191168324579
925,SCHEYERN,1.2318004613610116
926,SCHIERLING,1.244441132772862
927,SCHILLINGSFUERST,1.259985279476558
928,SCHILTBERG,1.2165414364640883
929,SCHLIERSEE,1.2296660716860188
930,SCHLUESSELFELD,1.2081792996742682
931,SCHMIDGADEN-TRISCHING,1.240006360636056
932,SCHMIDMUEHLEN,1.2455174757281695
933,SCHNAITTACH,1.2447801595224548
934,SCHNAITTENBACH,1.2602136240974755
935,SCHNEEBERG,1.2267816904684143
936,SCHNELLDORF,1.2286798617836303
937,SCHOEFWEG,1.2419650455288889
938,SCHOELLKRIPPEN,1.2679087443383001
939,SCHOELLNACH,1.1540869565217389
940,SCHOENAU,1.233888660399525
941,SCHOENAU AM KOENIGSSEE,1.2820884946571778
942,SCHOENBERG,1.2290600636221545
943,SCHOENBERG-EBERHARDSREUTH,1.2474652402939401
944,SCHOENSEE,1.2558327402135234
945,SCHOENWALD,1.2307591155935091
946,SCHONDORF,1.199
947,SCHONDORF AM AMMERSEE,1.2263138674764318
948,SCHONDRA,1.373688223677724
949,SCHONGAU,1.2394392149500666
950,SCHONUNGEN,1.2484321514263215
951,SCHORNDORF,1.2431216216216228
952,SCHROBENHAUSEN,1.2370716481926693
953,SCHWABACH,1.2605501816980145
954,SCHWABACH-LIMBACH,1.2450343087789892
955,SCHWABHAUSEN,1.2023877442153454
956,SCHWABMUENCHEN,1.2378279773109162
957,SCHWAIG,1.2405623603003209
958,SCHWANDORF,1.2223775267354478
959,SCHWANGAU,1.2590606746195052
960,SCHWANSTETTEN,1.2197632688491924
961,SCHWARZACH,1.229108280562636
962,SCHWARZENBACH A WALD,1.2434875346260374
963,SCHWARZENBACH/SAALE,1.23594014515975
964,SCHWARZENBACH/WALD,1.2253694267515918
965,SCHWARZENBRUCK,1.2245650060752828
966,SCHWARZENFELD,1.257005738184386
967,SCHWEBHEIM,1.244768572761664
968,SCHWEINFURT,1.226163570071515
969,SCHWEITENKIRCHEN,1.2443606868659869
970,SCHWINDEGG,1.2355857123528828
971,SCHÃ¶NAU,1.2161765935214293
972,SEEG,1.2540147975568132
973,SEESHAUPT,1.2257446363960667
974,SELB,1.2264938658898987
975,SELBITZ,1.2414751423882608
976,SENDEN,1.212579808650143
977,SENGENTHAL,1.1216386090590504
978,SESSLACH,1.2516064804592617
979,SEUBERSDORF,1.207235721925067
980,SEUKENDORF,1.1576542261251845
981,SEYBOTHENREUTH,1.2134700065586652
982,SIEGENBURG,1.2350458768743557
983,SIEGSDORF,1.2689277553763192
984,SIMBACH,1.257913329735315
985,SINZING,1.2176063660767993
986,SOECHTENAU,1.144536730945826
987,SONNEFELD,1.2318117660731396
988,SONTHOFEN,1.2277406370655188
989,SOYEN,1.22958189300412
990,SPALT,1.2066602154624695
991,SPEICHERSDORF,1.2325219147176
992,SPIEGELAU,1.2387737175678368
993,ST. ENGLMAR,1.2113466728711548
994,ST.JOHANN,1.2572048192771128
995,ST.WOLFGANG,1.2406049958539695
996,STADTBERGEN,1.2286948451049824
997,STADTLAURINGEN,1.2415292301936058
998,STADTPROZELTEN,1.2282307692307688
999,STADTSTEINACH,1.1974948213360594
1000,STARNBERG,1.2311545910427022
1001,STEGAURACH,1.2254439609045662
1002,STEIN,1.2124374267360176
1003,STEINBACH AM WALD,1.221247206203934
1004,STEINGADEN,1.245494794588858
1005,STEINSFELD-ENDSEE,1.1828787208367135
1006,STEINWIESEN,1.2152799225832605
1007,STEPHANSKIRCHEN,1.2334034538971566
1008,STOCKHEIM,1.2218564771848708
1009,STOCKSTADT,1.183365272217775
1010,STOCKSTADT AM MAIN,1.1537800449270064
1011,STRASSKIRCHEN,1.2181286346396951
1012,STRAUBING,1.224867458357647
1013,STRULLENDORF,1.214410732929571
1014,SUENCHING,1.2008012861736401
1015,SULZBACH,1.2206105567889778
1016,SULZBACH-ROSENBERG,1.2846193557988095
1017,SULZEMOOS,1.2264165375405005
1018,TACHERTING-EMERTSHAM,1.2471570247933883
1019,TAENNESBERG,1.230224613723797
1020,TAPFHEIM,1.2329582869855138
1021,TAUFKIRCHEN,1.205477305501106
1022,TEGERNHEIM,1.2205111563079722
1023,TEGERNSEE,1.245544731932886
1024,TEISENDORF,1.2453090392014472
1025,TEISNACH,1.239394736842104
1026,TETTENWEIS,1.2454625620751187
1027,TEUBLITZ,1.2280332144434583
1028,THALMAESSING,1.231088621208874
1029,THANNHAUSEN,1.2128995811774872
1030,THEILENHOFEN,1.2144729104804202
1031,THIERHAUPTEN,1.21581602687113
1032,THIERSHEIM,1.2815870509930039
1033,THUENGEN,1.1730188787917648
1034,THUENGERSHEIM,1.176271206169116
1035,THUENGERSHEIM,1.1891405957788166
1036,THURNAU,1.2174857015740823
1037,TIEFENBACH,1.282042688465043
1038,TIRSCHENREUTH,1.2793455362323187
1039,TITTLING,1.238867990723669
1040,TITTMONING,1.2442427184466007
1041,TOEGING,1.2336042977817507
1042,TRAITSCHING,1.2702368850547912
1043,TRAUNREUT,1.252086780352519
1044,TRAUNREUT - MATZING,1.2778643617021261
1045,TRAUNSTEIN,1.2557895150881273
1046,TREBGAST,1.2301975829815195
1047,TREUCHTLINGEN,1.2043297715676218
1048,TRIEFENSTEIN-LENGFURT,1.2240589663544872
1049,TRIFTERN,1.253569856985691
1050,TROESTAU,1.2472772700758201
1051,TROSTBERG,1.2536617880844585
1052,TUERKENFELD,1.2357489711934153
1053,TUERKHEIM,1.220200452966612
1054,TULLING,1.2120025940337233
1055,TUNTENHAUSEN,1.2808594059405987
1056,TUTZING,1.2507004474861612
1057,UEBERSEE,1.2262971830985838
1058,UEHLFELD,1.218768047537212
1059,UETTINGEN,1.2281608431018822
1060,UFFENHEIM,1.2421416130144416
1061,UNGERHAUSEN,1.226410639369022
1062,UNTERFOEHRING,1.2349861956703618
1063,UNTERHACHING,1.2112047439282063
1064,UNTERPLEICHFELD,1.1601586849239298
1065,UNTERROTH,1.2369356556661082
1066,UNTERSCHLEISSHEIM,1.2492943814345696
1067,UNTERSIEMAU,1.199
1068,UNTERSPIESHEIM,1.2390000000000014
1069,UNTERTHINGAU,1.2255765569994375
1070,UNTERWOESSEN,1.2722619987884907
1071,URSENSOLLEN,1.2753061493184654
1072,USTERSBACH,1.2221668978270783
1073,UTTENREUTH,1.2387063512039247
1074,UTTENREUTH-WEIHER,1.1671740936555952
1075,UTTING AM AMMERSEE,1.2487058823529176
1076,VATERSTETTEN,1.3169997312493835
1077,VATERSTETTEN/ PARSDORF,1.2516326635755126
1078,VEITSBRONN,1.221916350170866
1079,VEITSHOECHHEIM,1.228437941125791
1080,VELBURG,1.383844290862844
1081,VELDEN,1.2340035832082419
1082,VIECHTACH,1.246324916383924
1083,VIERETH-TRUNSTADT,1.2228264182117916
1084,VIERKIRCHEN,1.2218953771289538
1085,VILSBIBURG,1.2125096180497674
1086,VILSHOFEN,1.2435239507358786
1087,VOEHRINGEN,1.213572592845379
1088,VOEHRINGEN-ILLERBERG,1.219987197724072
1089,VOHBURG,1.2463614458291783
1090,VOHENSTRAUSS,1.251501783772
1091,VOLKACH,1.2215044177210415
1092,WAAKIRCHEN,1.2347038250398845
1093,WACHENROTH,1.4184306715189232
1094,WACKERSDORF,1.2350387830789142
1095,WAGENHOFEN,1.101938624338628
1096,WAGING,1.2561860345515588
1097,WAIDHOFEN,1.231031249999999
1098,WAISCHENFELD,1.2287684142810982
1099,WALDASCHAFF,1.2179584932698346
1100,WALDERSHOF,1.2860766002098847
1101,WALDKIRCHEN,1.21896018914446
1102,WALDKRAIBURG,1.2333779210121247
1103,WALDMUENCHEN,1.2531548120480356
1104,WALDSASSEN,1.2833563947077422
1105,WALLENFELS,1.2192321563546065
1106,WALLERSDORF,1.2318467741935544
1107,WALLERSTEIN,1.207063519200433
1108,WALTENHOFEN,1.2103325234011384
1109,WALTING,1.250374570446734
1110,WANG BEI MOOSBURG,1.2404366595894918
1111,WARNGAU,1.2843827989007686
1112,WARTENBERG,1.2007920444387692
1113,WASSERBURG,1.2155042466385404
1114,WASSERBURG AM INN,1.2194943726552923
1115,WASSERLOSEN-GRESSTHAL,1.218712431028875
1116,WASSERMUNGENAU,1.2117778088786677
1117,WASSERTRUEDINGEN,1.2248092387238676
1118,WEIBERSBRUNN,1.3966427971899702
1119,WEICHS,1.2180909090909091
1120,WEIDEN,1.2567071159418108
1121,WEIDEN I.D. OPF.,1.2312777993628274
1122,WEIDENBERG,1.2309391329591397
1123,WEIDING,1.2400475942512221
1124,WEIHERHAMMER,1.2425399933177617
1125,WEILER (LINDENBERG/ALLGAEU),1.2390968266884148
1126,WEILER-SIMMERBERG,1.2119289286960517
1127,WEILERSBACH,1.210584827870453
1128,WEILHEIM,1.2304785522323054
1129,WEISENDORF,1.2271133631054467
1130,WEISMAIN,1.212692491291399
1131,WEISSENBURG,1.2103086033863277
1132,WEISSENHORN,1.2266767661129274
1133,WEISSENSTADT,1.17459131025121
1134,WEITNAU/HOFEN,1.2416521689885234
1135,WEITRAMSDORF,1.2459563866155876
1136,WELDEN,1.2456862337662409
1137,WELLHEIM,1.2186503119464245
1138,WEMDING,1.2197172747830687
1139,WENDELSTEIN,1.2191096453615038
1140,WENDELSTEIN (ROETH.),1.2192075663630726
1141,WENZENBACH,1.231923814669698
1142,WERNBERG,1.2656669396781286
1143,WERNBERG-KOEBLITZ,1.260966929598855
1144,WERNECK,1.2062494238255974
1145,WERTINGEN,1.2320337529886718
1146,WESSLING,1.2246747095621064
1147,WESTENDORF,1.2106939804601151
1148,WETTSTETTEN,1.2243337110481745
1149,WEYARN,1.2478050314465419
1150,WICKLESGREUTH,1.2409515987092974
1151,WIESAU,1.2319475982532748
1152,WIESENTHEID,1.231591810041211
1153,WIESENTHEID-REUPELSDORF,1.2315139473426095
1154,WIGGENSBACH,1.2518638497652574
1155,WILBURGSTETTEN,1.2450282183206913
1156,WILDFLECKEN,1.2189595687331625
1157,WILHELMSTHAL,1.2371423969072035
1158,WILHERMSDORF,1.2164924641086894
1159,WINDISCHESCHENBACH,1.3378690661898243
1160,WINDORF,1.2552538176265353
1161,WINDSBACH,1.2260047634690945
1162,WINHOERING,1.271796978817668
1163,WOERNITZ,1.2607255222949478
1164,WOERTH,1.2473523565078408
1165,WOERTH A. D. ISAR,1.2490289611359888
1166,WOERTH AN DER DONAU,1.2595885650224181
1167,WOERTH/DONAU,1.2887755905511924
1168,WOLFERTSCHWENDEN,1.2529013452914788
1169,WOLFRAMS-ESCHENBACH,1.2018947774633244
1170,WOLFRATSHAUSEN,1.253789486049771
1171,WOLKERTSHOFEN,1.160168091168089
1172,WOLNZACH,1.2356334417088488
1173,WOLNZACH/GEROLDSHAUSEN,1.2236052631578935
1174,WUERZBURG,1.2288184103698272
1175,WUNSIEDEL,1.2481410617998396
1176,WURMANNSQUICK,1.2714503325466646
1177,WÃ¶RTH AM MAIN,1.3173152520740072
1178,ZANDT,1.2363879781420755
1179,ZAPFENDORF,1.2149846177669217
1180,ZEIL A. MAIN,1.2381356371852104
1181,ZEILARN,1.2454856573094089
1182,ZEITLARN,1.226846544595403
1183,ZELLINGEN,1.2054071302816312
1184,ZIRNDORF,1.2028630341554527
1185,ZOLLING,1.2159541934420575
1186,ZORNEDING,1.2281436163788224
1187,ZUSMARSHAUSEN,1.2293692715231914
1188,ZWIESEL,1.272713272338622
